0.0,SPOCK1,HEBP1,MCM3,MFI2,NOLC1,COL12A1,FOXO3,PNISR,TGFB3,CLSPN,,,,,,,UBE2D1,HK2,,NDUFB8,ISG15,IRF1,RRBP1,CYB561,EIF2C3,,TFDP2,IL8,FAM110B,SPAG5,EIF4E2,FANCG,,,MAFF,,ALOXE3,DBX2,MMP25,OAS2,LAMA3,BMP2,PIM1,MAZ,GTSE1,VASH2,S100A6,BMP2,CXCR4,GEM,IER2,REPS2,RLN2,CECR5,E2F5,FNBP1,,LRP4,,,,IGFBP6,PFKP,PLSCR1,SPRY4,IL1A,C3orf80,RRP12,RETSAT
0.0,TFAP2C,HYAL2,MCM4,RFC4,C1orf38,COMT,GABRP,N4BP2L2,TIMM17B,SEC61G,,,,,,,UCHL3,HLA-DOB,,OXSM,ISG20,IRF8,SERINC3,,ELAC2,,CTDSP1,INSIG1,FIBP,ESPL1,ELK3,FEN1,,,MAP2K3,,C10orf47,DACT3,NUAK1,OGFR,LAMC2,NINJ1,KCNJ2,RASEF,UBE2C,PP12708,C5orf44,NIACR2,ZFP36,GADD45A,ATF3,RNASE4,TUBA4A,CHCHD8,S1PR1,SLC39A6,,TSPAN31,,,,INA,PFKFB4,DTX3L,SPRY2,NINJ1,HSD17B6,KCNAB3,CYFIP2
0.0,TFRC,IDH1,MCM5,EXO1,CEP57,CPOX,GCH1,WDR19,TOB1,MTL5,,,,,,,UCK2,HNRNPL,,P4HA1,JAK2,JAK2,SEZ6L2,,EPHX2,,TRIM63,KCNJ15,FKBP4,MKI67,ENO1,FOXM1,,,MBNL2,,FAM84B,PLEKHH2,PDGFB,OTUD4,LTBP2,C8orf4,JAG1,SFRS11,ENC1,PTCH1,MET,JUN,BAT2D1,ITGB8,MAFF,SCARA3,CYCS,CLNS1A,LPAR1,ATAD2,,STMN3,,,,KIAA0247,SLC2A1,IFIH1,FOSL1,OLR1,CILP,RHEBL1,MUC19
0.0,LEFTY2,IDH2,MCM6,TFPI2,KIAA0020,CSRP2,GFPT1,DYNC2LI1,TTLL4,DHX9,,,,,,,UMPS,IER2,,PDK1,LGALS8,KCTD14,SF3A2,,ERBB3,,TBC1D15,KRT1,FRYL,NEK2,EREG,MSH6,,,MCTP1,,RDH13,LONRF2,PDZD7,PARP12,LUM,CSF2,CXCL9,FOXC1,TPX2,ZNF415,RMI1,JUNB,KIAA1324,SERPINE1,FLRT3,SOD2,TPX2,COG8,EGR1,NCAPH2,,ITPK1,,,,LAMC2,GPI,UBE2L6,DUSP5,RELB,MURC,GPR18,PLTP
0.0,TGFBI,INSIG1,MSH6,MYBL2,ZNF267,CSTF1,GINS1,SYF2,,MT1X,,,,,,,YWHAH,ILVBL,,PEX11A,LY6E,LAP3,SPATA20,,ERBB4,,GAA,KRT6B,GALNT10,TOP2A,ESD,HDAC2,,,NAMPT,,TMEM237,HSPB6,PIM1,PHF11,MSMB,MMP10,PKM2,ELK1,HLA-G,RORB,C10orf4,JUND,TRA2A,BRE,HMOX1,SSPN,CITED2,CSE1L,EIF2S1,FAM198B,,RPS6KA5,,,,LOXL1,ANKRD37,PSMB9,DUSP4,EBI3,TPM1,RAB37,TMEM27
0.0,TRO,LANCL1,NASP,NDC80,SEMA4D,CTH,GLUD1,MBTPS1,,YIPF6,,,,,,,SLBP,INPP5D,,PFKFB3,MX1,LPIN1,SPINT1,,ESR1,,CDK5RAP3,KRT34,GATA3,CDKN3,FBXO11,HMMR,,,NFIL3,,RHOD,PRICKLE2,PLK3,PIK3CD,NODAL,SDC4,SERPING1,CCND1,MKI67,CD72,S100P,PI3,TXNIP,MAP3K4,BCL6,ST6GALNAC2,HPD,CTPS,EPAS1,MIS18A,,UQCR,,,,LSR,FAM162A,BST2,PHLDA1,SGPP2,OPCML,RNF175,PHLDA3
0.0,LRP8,LTA4H,PAICS,RAD54L,TNFSF13B,CTNND2,GLUD2,ZNF224,,TTYH3,,,,,,,GEMIN2,IRF8,,PFKFB4,MX2,MX1,TAF10,,FAAH,,MYL5,LAMA4,GCDH,RRM2,FEN1,HPRT1,,,NNMT,,PUSL1,TMEM176B,PPARD,PSTPIP2,OGN,EDN1,CCL2,IRS2,ETS1,ANKS1B,OPHN1,GDF15,N4BP2L2,TNFRSF9,HSP90B1,SYNM,MRPS10,CYCS,FBL,CEP55,,MIER2,,,,MAG,ZNF395,GBP4,SLC20A1,MAP3K8,LINC00312,UAP1L1,NBEAP1
0.0,SLC39A7,MAGED1,PCNA,TPX2,PIM2,CTSL2,GUCY1B3,TTC33,,MBL2,,,,,,,DEGS1,ITPKC,,PGAM1,MYD88,NHEJ1,TEAD3,,G6PC3,,TYR,LMNB1,GDE1,ZWINT,FERMT1,HPS1,,,NPC1,,CCDC34,TMEM119,PTHLH,SLC2A6,PCDH8,IFNAR2,MAFB,UQCRB,ASPM,CPA6,FBN1,BTG2,HES1,EREG,SLC30A1,TACC1,ODF2,DARS,ESRRA,FAM214A,,GNA11,,,,MAN2B1,PGM1,IRF7,EPHA2,CXCL5,LTBP2,WT1-AS,XPC
0.0,CHAF1B,NQO1,PMAIP1,DSN1,GLMN,CYP26A1,HES1,DPY19L1P1,,PIH1D1,,,,,,,PSMG1,JUN,,PGK1,OAS1,NNMT,TFE3,,GABARAP,,APOC1,LTF,GOLM1,KIF11,FHL1,INCENP,,,PDE4C,,RNF144B,ESPNL,SCHIP1,SLIT2,PDGFRL,CFB,CCL7,ARRDC3,ARL4C,CAMK4,DLC1,RND1,PLAUR,CFLAR,PHLDA1,TXNIP,HIST1H1B,DDX10,EXT1,APH1B,,VPS36,,,,MKRN4P,ALDOA,IFIT5,CCND1,RNF19B,NEDD9,C17orf99,GLS2
0.0,RAD54L,NUP93,PNO1,NCAPH,MTF2,DAG1,HEY1,ELF2,,ATP5H,,,,,,,NAE1,KIAA0100,,PIGA,OAS2,OAS2,TRAF4,,GATA3,,CIR1,LUM,GREB1,NUSAP1,FJX1,ITPR3,,,PFKFB3,,OVOL2,FAM43B,SERPINE1,SMOX,PER1,IFNGR2,CCL8,HNRNPL,TRIB1,UNC5D,MYL9,PTGS2,BCL10,ADORA2A,RAB2A,,CGNL1,DDX18,F3,LOC400043,,EPHA4,,,,NAIP,LDHA,IRF9,SPRED1,KYNU,SKIL,HVCN1,TRIAP1
0.0,B4GALT4,OAT,POLD3,ARL6IP1,RRP1B,DAZL,HIPK3,ZNF75D,,EFTUD2,,,,,,,DDX18,KLF5,,PLOD2,OAS3,PCDH7,TXNIP,,GATAD1,,MST1,MMP2,GRINA,CDK1,FSCN1,KCNN4,,,PIM1,,SCAND3,CHSY3,SKIL,SP100,PFKFB3,MMP13,PLEK,PTBP1,FHL1,BEND4,MGP,NFATC1,MAFF,IRG1,LDLR,,RFWD3,DDX21,FABP5,,,SPG20,,,,NDN,LOX,NMI,ETV5,MSC,COL4A2,CBFA2T3,SMIM10L2A
0.0,SH2D2A,ORAI3,POLE2,BUB1,WDR43,DDB1,HIRA,ATXN3,,UQCR11,,,,,,,EIF2S2,KLHL24,,PNISR,OASL,PION,UBE2E1,,GCDH,,FCMR,MYBL2,GTF3C1,KIF14,FST,KIF2A,,,PITPNC1,,CMIP,SLC22A23,SMAD7,SRPK1,PITX1,TLR2,CMAH,ATP1A3,HMGB2,CCDC81,ADAM22,IER3,WDR1,NIACR2,CREM,,MFAP4,DHX15,FBN1,,,SH3TC2,,,,NEFL,C4orf3,LAP3,NT5E,CFB,ID4,CST7,HSD3BP4
0.0,PIGL,PEBP1,POLE3,CHRD,PSME4,DDX10,HSP90AA1,RABGAP1,,MVP,,,,,,,NOLC1,KMO,,PPFIA4,OGFR,PLSCR1,UBR5,,GLS2,,LOC100507477,NPR3,HSD17B8,CENPF,G0S2,KIF11,,,PLAUR,,FAM83F,UBTD2,SP2,TNFAIP2,PML,AKR1B1,CXCL11,GNB2,HMGB1,HTR1F,SC4MOL,C19orf6,FERMT2,ZBTB10,C1orf103,,BTN2A1,DKC1,EFEMP1,,,RSF1,,,,NHLH2,ANKZF1,IFI16,ETV4,TNFSF15,LOC100130417,TEC,RPS27L
0.0,DLGAP5,PGD,POLR1E,PARP4,REXO2,DMD,INPP5F,BSDC1,,GDF3,,,,,,,SOCS6,KRT15,,PRPF39,PLSCR1,PMAIP1,YWHAB,,HEXIM1,,LOC100506125,ODC1,IGFBP2,ASPM,GAL,KIFC1,,,PPAP2B,,SERTAD4,SH3KBP1,SPEN,TNFAIP3,PNLIPRP2,LOC100130476,TAP1,PTEN,RIOK3,ZNF669,MTUS1,ZFP36,STC1,GJB2,HOMER1,,IGF2BP3,DLEU1,FNTA,,,PRKRIR,,,,NINJ1,CCNG2,DDX60L,TNFRSF10A,TNIP1,BMPR2,C10orf128,PPM1D
0.0,WDHD1,PIAS1,POLR3K,KIF20A,DCAF4,DPP4,JAK2,ZNF350,,PABPC1,,,,,,,EEF1E1,KRT7,,RAB9A,PML,PPA1,ZNF467,,HHAT,,CYTL1,PDK3,IL6ST,TTK,GAS2L1,LAD1,,,RAB31,,KLC3,SCLT1,TCF7,TNFAIP6,S100A8,MMP12,TNFSF10,CTTN,SIK1,PKHD1L1,DNASE1L1,SQSTM1,PMAIP1,KANK1,IL6,,FAM113B,DNAJA1,GART,,,CLNS1A,,,,NOP14,RLF,SAMHD1,UBASH3B,IFIH1,MEX3B,LINC01226,CABYR
0.0,MAST1,PLEKHF2,PPAT,TTK,SERBP1,DSG2,JUND,BBIP1,,UCHL1,,,,,,,LCMT2,LDLR,,RIOK3,PSMB9,PRRG1,,,HMGCL,,CA14,ENPP2,INTS5,PRC1,GINS3,STMN1,,,RAI14,,ARHGEF3,OAF,TUFT1,TNFRSF11B,SAA4,TNIP1,PLSCR1,PCBP2,HMGN2,SMCO3,SYDE2,CXCR7,AMIGO2,RND1,SLC2A3,,REEP6,DNTTIP2,GK2,,,SFRS1,,,,PDLIM4,WSB1,PARP12,AREG,IFNGR2,ADAM12,BACH2,DRAXIN
0.0,DAAM1,POLR2L,PRIM1,WDHD1,LAMP3,E2F3,LIMCH1,ZNF451,,GTF3C2,,,,,,,RBM8A,LY75,,RLF,RNF114,PSMB9,,,IDUA,,LOC101928424,PF4,KIAA1467,KIF4A,GNE,LMNB1,,,RBMS1,,KIAA1522,PI16,UBTF,TRAF1,CCL2,CTSS,RECK,CRABP2,IL8,TTC28,TESK2,JAG1,DNAJB1,ADRB2,IL6ST,,NIP7,DZIP1,GLS,,,07-03-07,,,,PLK3,NRN1,TRIM21,PNP,TNFRSF9,PLCB4,LINC00163,TNFRSF10B
0.0,KANK1,PPP1R7,PRPF4,ECT2,EML4,EDA,LMNB1,RBM48,,EIF3L,,,,,,,HNRPDL,MACROD1,,RNMT,RSAD2,RARRES3,,,IFT88,,FHIT,SERPINE2,KRT19,MELK,H2AFZ,EPCAM,,,SAMD4A,,C19orf46,HSPA12B,VGLL4,TRIM21,TGFB2,CSF3,PMAIP1,BHLHE40,C5orf26,ART4,CD2BP2,NFKB2,DDIT4,PTGS2,C17orf91,,POLR3A,EBNA1BP2,CXCL1,,,DRAP1,,,,PMAIP1,PLOD1,TDRD7,LRP8,RIPK2,SEMA7A,LOC105378419,PIDD1
0.0,MMD,PRPS2,RFC3,GSG2,SLC43A3,EDN1,LRRC1,CEPT1,,SF3B14,,,,,,,UBA2,MAFF,,SLC25A36,RTP4,RNF114,,,IKBKB,,LOC100506725,PIK3CA,KTN1,AURKA,HBEGF,MAD2L1,,,SBNO2,,COMTD1,LRRC15,WEE1,,THBS1,TIFA,VEGFA,BAT2,SSBP1,WNT16,ARFGAP2,NFKBIA,WASL,ADAMDEC1,PMAIP1,,SHCBP1,EDNRA,H2AFX,,,GPKOW,,,,PMP22,PGAM1,NLRC5,TRIB1,CSF2,SH3PXD2A,TLDC2,PGAP1
0.0,RAD54B,RABGAP1L,RFC4,STMN1,VPREB3,EHHADH,MANEA,LARP7,,PPP4C,,,,,,,TIMM17A,MB,,SLCO4A1,SECTM1,RNF19B,,,IVD,,WBSCR27,PLCB4,LCMT1,HJURP,HEBP1,MAFG,,,SEMA4C,,SYTL1,YPEL2,ZBTB1,,TLR2,SQRDL,RALA,TRIB1,,IMMP2L,CFDP1,EHD1,SGK1,IER3,LRRFIP1,,RPE,EEF1E1,H2AFZ,,,MGST3,,,,POMZP3,P4HA2,ZNFX1,SLCO4A1,EHD1,NINJ2,IFNLR1,ISCU
0.0,DNM3,RGS2,RIBC2,DTL,TRPM5,ERBB4,MAPK9,DUSP6,,IDH3G,,,,,,,FAM3C,MCTP2,,SNAPC1,SLC15A3,RSAD2,,,KBTBD10,,INPP5K,POLE2,MAX,KIF20A,HERPUD1,MCM4,,,SERPINE2,,RIPK4,ZCCHC24,ZBTB39,,UGT2B17,C1QTNF1,DDIT4,RPS11,TNFAIP3,MYO3A,TIMM23,CCNL1,SLC4A7,CXCR4,MYBL1,,CTNNBL1,EIF2B1,HLA-G,,,TUBB2C,,,,PPAT,PAM,APOL6,PHLDA2,NFKB2,SYT15,CCDC155,DGKA
0.0,FBXO24,RPA1,RMI1,TIMELESS,NRBF2,FBLN1,MBD4,DUSP5,,BEX1,,,,,,,HMGN4,MED1,,SOX9,SLC25A28,RTP4,,,KCND3,,PEX11G,PPARG,MCCC2,UBE2C,HHEX,MKI67,,,SFN,,MARVELD3,DOCK11,ZC3H12A,,ZIC2,BID,WARS,MARCKS,FOSB,SPINK2,FGFR3,CCL2,RYBP,PTX3,KLF2,,POLI,EIF2S1,HMGB1,,,HLTF,,,,PRKAB1,ENO1,PARP14,HMGA2,TLR2,UNC5B,CD1A,POLH
0.0,IL37,RPA3,RNF138,TCOF1,DNTTIP2,FAT1,MSH6,FOSL1,,MRPL16,,,,,,,SYNCRIP,MED15,,SPRY1,SMARCA5,SBNO2,,,KIAA0040,,DNAL4,PPBP,MED13L,CCNB2,HNRNPA1,MLLT4,,,SGK1,,RGNEF,C12orf60,ZNF34,,TFPI2,RIPK2,RARRES3,TP53,CDC2,PIEZO2,NCRNA00188,PLAU,KLF6,CXCL3,BAALC,,PNPT1,EIF3A,HMGB2,,,MLF1,,,,PURA,C4orf47,SECTM1,TOP1,IRAK2,SNAI1,CALML6,CYSRT1
0.0,SRPX2,SCD,RPA2,H2AFZ,PHF20L1,FBP1,MYB,DUSP4,,KIF20B,,,,,,,CCT2,MICALL2,,STC1,SP110,SCYL3,,,KIAA0141,,YBX2,PPP1R3C,MED16,KIF2C,HNRNPF,MMP1,,,SLC2A3,,PLEKHF1,PODN,,,NR4A3,IL15,CXCR4,ARF1,CKS2,SCML4,ARRDC3,PLAUR,PHLDA1,LOC387763,,,C13orf23,EIF3B,HNRNPD,,,PARP14,,,,RND2,ZNF292,PSMB8,YRDC,IL1RN,COL1A1,LOC100131655,CMBL
0.0,SLC6A16,SEC23A,RRM2,PARPBP,MZB1,FDX1,NEBL,PHLDA1,,GEMIN2,,,,,,,AHSA1,MNT,,TCEAL1,SPTLC2,SECTM1,,,KIAA0564,,VAMP5,SRGN,MSH3,CENPA,HNRNPU,MSH2,,,SLC4A7,,C20orf72,RASL11A,,,SPARCL1,SLC41A2,PHLDA1,LRRFIP1,ALDH3B1,C1QTNF4,ALDH3A1,UPP1,PPDPF,ARL5B,,,EBI2,EIF3D,HNRNPF,,,PLSCR1,,,,RPL21P4,WDR54,EIF2AK2,ETV1,IL15,ITGA11,LINC01013,CDIP1
0.0,WDR91,SERPINB1,RRS1,CDC7,UCHL5,FGF13,NET1,EGR3,,EIF4H,,,,,,,POLR3F,MSMB,,TOMM20,STAT1,SETBP1,,,KIAA0753,,CCDC25,PTGER2,MSX2,TPX2,ID1,MYBL1,,,SOCS3,,DMKN,HAUS8,,,TP63,TRIM47,BATF,MAFF,CDC20,DCHS2,ALDH1A3,CCL8,WEE1,JAG1,,,GALK1,EIF3J,HES1,,,DTX3L,,,,SCGB2A2,VKORC1,C19orf66,SPRED2,TIFA,RASD2,GRID1-AS1,SLC44A5
0.0,IL21R,SFRP1,SHQ1,TOP2A,VGLL1,FGFR3,OXR1,EPHA2,,DYNC1H1,,,,,,,CCT8,NDRG1,,TSC22D2,STAT2,SLC15A3,,,KIAA1467,,THNSL2,PTGFR,MYB,DLGAP5,IER2,MYBL2,,,STAT3,,HPCAL1,COL5A3,,,PER2,NFKB2,SGK1,BTBD2,RRM2,HMHB1,CXCL6,MAFF,GDF15,NFKB2,,,CENPE,EIF3M,HSPA9,,,SAMD9L,,,,SLC19A1,YEATS2,APOL1,DCBLD2,TNFAIP8,XRCC4,NPY,SCN3B
0.0,FKBP11,SGK1,SLBP,NCAPG2,MIS18A,FGFR2,PAXIP1,ODC1,,CACHD1,,,,,,,SEC61B,NPR3,,VEGFA,TAP1,SLC25A28,,,KIF13B,,BEGAIN,RRM2,NAPA,PTTG1,IER3,NCBP1,,,STOM,,RNF39,SH3PXD2B,,,SPAG9,BDKRB1,FOS,NEAT1,KLF4,MZB1,ACAT1,TNFAIP8,HBEGF,NFKBIA,,,DDX28,EIF4A1,HSPB2,,,STAT1,,,,SMN1,SLC25A36,ZC3HAV1,AEN,SLC41A2,CDKN2B,WFDC10A,CSMD3
0.0,ANLN,SKP1,SNX5,KIF20B,WDR74,FH,PDS5B,PNP,,EHMT2,,,,,,,LSM6,NR1H2,,WSB1,TAP2,SP100,,,KIF5C,,GEMIN8,S100A3,NAT1,CEP55,IL1B,NEK2,,,TCF7L2,,C7orf50,JMY,,,CXCL14,GSAP,DUSP1,EEF1A2,SNRPA1,IKZF3,C6orf141,CCL20,FOS,EHD1,,,UBE2S,EIF5B,HSPD1,,,LGP2,,,,SMN2,FAM13A,TMEM140,LDLR,CSF3,ACTC1,FLCN,TMEM63B
0.0,DUSP23,SLC25A1,TFAM,BORA,FAM208B,FHL1,PEG10,SPOCD1,,G3BP2,,,,,,,STRAP,NXF3,,YEATS2,TDRD7,SP110,,,LETMD1,,AEBP1,S100A8,NDUFA10,CDC20,IL8,NOTCH1,,,TEAD4,,SLC11A2,CCBE1,,,TMCC2,LTB,DUSP5,VEGFA,HAUS4,GP5,LOC90834,MMP10,FOSB,CCL2,,,ATP2C2,ELAC2,TNC,,,PRDX1,,,,SMTN,GAPDH,RNF213,SMURF2,MARCKS,MIR181B2,TRIM72,SERPINB5
0.0,C9orf40,SNUPN,TIPIN,NMB,FANCL,FKBP1B,PJA2,TUBB4B,,LAPTM4B,,,,,,,DDX20,OR2A9P,,ZBTB25,TLR3,STAT1,,,LIMCH1,,DERL3,S100A9,NEBL,RACGAP1,JUN,NRAS,,,TMEM2,,C5orf30,METRNL,,,TNFSF15,C11orf96,DUSP6,,SNRPD1,SPAG6,SEC23B,FST,DUSP1,STX6,,,NXNL2,ENO1,IGFBP3,,,RBMX,,,,SORL1,GYS1,DHX58,MCL1,BID,CDH2,RAG2,RGAG4
0.0,RNF121,SNX7,TSR1,SEMA3B,HEATR1,FOXI1,PLSCR4,LAMC2,,CRABP1,,,,,,,XPOT,PADI2,,ZNF292,TMEM62,STAT2,,,LMAN2L,,S100A1,SERPINB3,NEDD8,CCNB1,KCNS3,OVOL1,,,TNPO1,,SLC4A11,OSR2,,,CLEC4M,IL1RN,POLR2E,,CXADR,ANKRD36BP2,RNF138,PHLDA1,DUSP2,PALM2-AKAP2,,,KCTD15,ENOSF1,IGFBP4,,,PAICS,,,,TMEM97,PKM,APOL3,CDCA4,REL,BGN,HAR1A,KLHDC7A
0.0,HJURP,SORD,UNG,CHAF1B,LRRC8D,FLNA,PPP1R3D,TRIB1,,ALKBH7,,,,,,,MAPRE1,PIH1D1,,ZNF395,TRAFD1,TAP1,,,LRBA,,LOC283075,CCL2,NFRKB,MAD2L1,KCTD12,PDHA1,,,TRIB1,,SH3YL1,IL17D,,,NPM2,RND1,NUCB1,,SNRPF,CNR1,CAP2,CXCL5,DUSP4,CCL4,,,SPAG5,ESF1,IGFBP6,,,ATP13A3,,,,TMSB15A,SEC61G,ETV7,ELK3,IFNAR2,XYLT1,ZIM3,CARNS1
0.0,UGGT1,SRGN,USP1,MLF1IP,ATAD3A,FLT3,PRKACB,PTHLH,,HMGB3,,,,,,,RRP1B,PKD1,,ZNF654,TREX1,TAP2,,,LRP2,,WDR31,CCL20,OTUB1,NDC80,KCTD14,PEX13,,,UGCG,,NR2C2AP,DDIT4L,,,HOXB13,BIRC2,SOCS3,,HSPA5,LINC01558,ATP13A3,CX3CL1,DUSP5,PLAU,,,NR4A2,EXOSC4,IGFBP7,,,CHORDC1,,,,TMSB15B,LOXL2,HELZ2,STK17A,C11orf96,CALD1,KCNA5,PRKAB1
0.0,MYL7,STK38L,UTP18,NCAPD2,VRTN,ADAM2,PRKAR2B,PHLDA2,,STIP1,,,,,,,FBXO28,PPAP2B,,ZNF665,TRIM14,TESK2,,,LRRC37A2,,ACVR2B-AS1,SRSF3,PCBD1,CCNA2,KLF10,PFDN4,,,VLDLR,,BACE2,SLC25A34,,,PPP6R1,ETS1,IRF8,,METTL7A,MIR29A,SEMA3C,TNFSF15,DUSP6,PLAUR,,,PIR,FABP5,IL6ST,,,ARL6IP6,,,,TO,RORA,PSMB8-AS1,HMGA1,STX11,GALNT10,MS4A1,RINL
0.0,POPDC3,TFCP2L1,WDR12,CENPF,PPP4R1L,FZD2,PSIP1,PLEK2,,NQO1,,,,,,,ABCB10,PRKACB,,,TRIM21,TNFAIP2,,,LRRC6,,NT5M,SIX1,PDCD4,BUB1B,KLF6,PFN2,,,WSB1,,CDRT4,IGDCC4,,,SULF1,KRT6B,ID1,,ACTR2,MIR222,MACC1,SDC4,ENC1,CCL8,,,FLVCR1,FAM98A,IL13RA1,,,MRS2L,,,,USF2,WDR45B,SP100,BRIX1,SOCS3,CARMN,LOC105375483,PGF
0.0,HMGN5,TMEM97,,RAD51,LYAR,GAB1,PSMB8,AEN,,APOO,,,,,,,GTPBP4,PRSS22,,,UBA7,TRAFD1,,,LZTFL1,,RGS10,SLA,PEX11A,PBK,KLHL23,SERPINB5,,,ZC3H12A,,CXCL16,GPR137C,,,DICER1,UXS1,RAPGEF1,,MARCKS,LOC100133106,SFRP1,VCAM1,NR4A2,CCR7,,,BRCA2,FARSA,ITGA6,,,ZDHHC13,,,,VAT1,PDK3,MYD88,SLC35F2,ANKRD33B,LECT2,LOC101928580,DQX1
0.0,C7orf10,TUBB,,CCNB1,SAR1A,GALC,PSMB9,EGR4,,PTTG1,,,,,,,PDSS1,PRSS8,,,UBE2L6,TRIB1,,,MAP2K4,,PAEP,SNAI1,PFDN5,HMMR,LDHB,PPA1,,,ZFP36,,RALGDS,ENPP6,,,ABI3BP,TMEM217,ICAM1,,ATF3,MIR31,CHERP,PMAIP1,ID1,ELOVL7,,,PTPLAD1,FASTKD2,ITGA2,,,C1orf176,,,,VCAN,ZNF654,SLC15A3,POLR3G,PRDM1,GOPC,ATP5E,AK1
0.0,AGMAT,,,EPOR,TTC7A,GAS2,PTCH1,HAS3,,TNFRSF8,,,,,,,DCAF13,PTPRF,,,USP18,TRIB2,,,MAPT,,SLC26A4,SRP19,PLEKHF2,TACC3,LEF1,PPP2R2C,,,,,CCDC120,FMNL3,,,EGFL6,TYMP,LAMP1,,DKK1,AHRR,FLYWCH1,VEGFA,ID3,TNFAIP8,,,LRRN2,FBL,ITGB1,,,PSMD12,,,,VIPR1,RAB20,STAT2,BZW1,TRIP10,YIPF5,LOC101928446,FAM13C
0.0,TMEM121,,,KIF23,PGBD5,GATA6,RANBP9,BZW1,,TPX2,,,,,,,THUMPD3,PXDN,,,XAF1,TRIM14,,,MCCC2,,TNNI3,STC1,POLD4,EZH2,LYRM4,PRKDC,,,,,BAIAP2L1,KCNE4,,,TIPARP,TAPBP,LCP2,,PRNP,MIRLET7A2,NEBL,SELE,CLIC4,PLD1,,,CYP4X1,FJX1,KRT19,,,KIF2A,,,,,EFNA3,SLC25A28,SLC4A7,CFLAR,SMAD6,ADAM6,FBXW7
0.0,TMPRSS5,,,MAD2L1,MAP7D3,GCNT1,RBPMS,SH2D5,,BCAT1,,,,,,,NOL11,RBM15B,,,ZC3HAV1,TRIM21,,,MEIS3P1,,WDR78,TBL1X,POLR2E,AURKB,MAFF,MAPK8,,,,,PPP1R14B,C16orf45,,,RGS22,SRGN,IFI27,,PMAIP1,VTRNA1-2,ANPEP,DDIT4,YRDC,CCRN4L,,,PARP12,FKBP4,KRT34,,,HDAC2,,,,,NARF,ADAR,GRPEL1,BIRC2,ATP10A,SPINK2,LOC400710
0.0,TTC25,,,RAD51AP1,BAIAP2L2,GFRA1,RPA1,DSPP,,GLRX3,,,,,,,REXO2,RNF123,,,,UBE2L6,,,MLH1,,BAAT,TK1,POLR2L,MCM6,MAP9,PRKX,,,,,RASSF7,XIRP1,,,A1CF,IKBKE,SLA,,HSP90AA1,MIR100,GALR3,NKX3-1,CDC42,MMP7,,,PIGH,FLAD1,LBR,,,C16orf80,,,,,NOL3,PHF11,PRNP,HIVEP1,P2RX1,LOC101927641,SLC52A1
0.0,TMEM107,,,MELK,TRAF3IP3,GGT1,RRM2,SLC45A3,,KIAA1147,,,,,,,DIMT1,RPL19,,,,ZC3HAV1,,,MRPL49,,COMMD6,TMPO,POLR3K,EXO1,MAT2A,KLK6,,,,,VAC14,MYO3B,,,TREM1,CFLAR,IFIT2,,TPBG,EPN2,SNX24,CDV3,CXCL2,CYB5D1,,,RAGE,G3BP1,LDHB,,,SFRS10,,,,,RNF24,APOL2,DUSP7,STAT5A,PLN,BHMT,CYP4F2
0.0,BRSK1,,,NUDT1,FCRL5,GHR,RUNX3,SPATA2L,,NCAPD2,,,,,,,NKIRAS1,RPS6KA5,,,,,,,MST1,,DHRS12,CLEC3B,PRDX3,MCM2,MCM10,PSMA7,,,,,CHDH,A4GALT,,,PGPEP1,RHBDL2,IFIT1,,NEAT1,MIR199A1,RGS5,RCAN1,BHLHE40,MMP10,,,NFIA,GART,LFNG,,,CCDC21,,,,,RBPJ,PML,PHC2,KMO,BCOR,LOC285043,PADI4
0.0,C9orf24,,,CLMN,DCUN1D5,GPR19,SIAH1,MYEOV,,SNRPC,,,,,,,CCDC59,SLC24A6,,,,,,,MTUS1,,C11orf1,TNFAIP6,PRKAG1,SPC25,MCM2,PSMB1,,,,,ANO9,GREM1,,,RGMA,TICAM1,RGS1,,PTMA,RGL1,SGCG,KLF6,LDLR,CCL23,,,EBF4,GEMIN4,LOX,,,TP53BP2,,,,,RIOK3,TAP2,RNF138,HIVEP2,RASL11B,LINC01095,EI24
0.0,B3GNT9,,,C1orf135,JAGN1,GRB14,SKAP2,HMOX2,,LMNB1,,,,,,,MRPL15,SNED1,,,,,,,MZF1,,LRRC23,TTK,RAD17,KIF23,MCM3,PSMB4,,,,,RIMS3,MB21D2,,,ADAMTS9,USP43,IFIT3,,IRS1,MIR34AHG,YIPF4,ADAMTS1,EDN1,HS3ST3B1,,,GINS3,GNL2,SMAD1,,,UMPS,,,,,DARS,TRANK1,CBFB,CD80,ACOX3,ERICH3-AS1,CEL
0.0,FCRLA,,,B3GNT3,KDM2B,NR3C1,SLBP,VPS9D1-AS1,,CDH1,,,,,,,SAP30BP,SPAG5,,,,,,,NBEA,,TTC12,VLDLR,RARA,CENPM,MCM5,RAD21,,,,,CORO2A,CD276,,,ODZ2,TNIP2,CREM,,,TMCC3,SGTA,FOLR1,PDLIM5,CXCL11,,,FADS1,GNL3,MAP6,,,MRPL3,,,,,KDM4B,TRIM38,FERMT1,WTAP,SGPL1,TMEM74,ZNF79
